id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1hlHyt8OJfKU1g8g7rZxxb,La recette,['Slimane'],59,2022-09-01,0.727,0.673,7,-6.269,0,0.248,0.0,0.176,0.397,95.925,197707,4
5O9Dz0h08LuBi0aVvDcylh,The Resistance,['Skillet'],70,2016-08-05,0.483,0.941,2,-3.598,0,0.000526,3.5e-06,0.31,0.503,156.033,232067,4
5pRElcsPZrgZXkoON2o5Go,Comatose,['Skillet'],66,2006-10-03,0.359,0.955,4,-2.323,0,0.00116,0.0,0.349,0.446,170.033,230427,4
1LdldZb0pYsiAF88CHOSk3,Dark Skies,['A R I Z O N A'],45,2023-05-12,0.675,0.898,10,-6.197,1,0.107,4.98e-05,0.349,0.681,153.034,194799,4
2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,['Korn'],72,1999-11-09,0.468,0.769,4,-7.036,1,0.00014,0.00124,0.271,0.17,104.102,270920,4
5g0pBWnXWBw39eQnA8tIDo,She Knows (with Akon),"['Dimitri Vegas & Like Mike', 'David Guetta', 'Afro Bros', 'Akon']",18,2023-09-01,0.417,0.928,7,-3.995,0,0.16,0.000303,0.217,0.851,43.708,135706,3
1rBTBbtkJlSDk78gg8Dw9F,Hero,"['Alan Walker', 'Sasha Alex Sloan']",64,2023-05-04,0.593,0.734,5,-7.067,1,0.03,1.17e-05,0.213,0.0952,126.044,175271,4
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),"['Flo Rida', 'David Guetta']",78,2010-11-24,0.616,0.869,0,-3.911,1,0.0283,0.0,0.064,0.473,127.966,234560,4
02jcEwywffn3Tsb48fXmlW,Get the Party Started,['P!nk'],70,2001,0.802,0.903,11,-3.267,0,0.0011,0.0,0.173,0.96,128.93,192533,4
59NraMJsLaMCVtwXTSia8i,Prada,"['cassö', 'RAYE', 'D-Block Europe']",86,2023-08-11,0.638,0.717,8,-5.804,1,0.001,1.79e-06,0.113,0.422,141.904,132359,4
0Q5VpqlIFg7y3OQaP6iJiz,Entertainment,['Pommelien Thijs'],45,2023-06-23,0.738,0.618,7,-7.1,0,0.177,5.17e-05,0.124,0.569,127.029,187160,4
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,['Black Eyed Peas'],81,2009-01-01,0.744,0.766,0,-6.375,1,0.0873,0.0,0.509,0.61,127.966,289133,4
3rUGC1vUpkDG9CZFHMur1t,greedy,['Tate McRae'],90,2023-09-15,0.749,0.729,6,-3.19,0,0.261,0.0,0.113,0.816,111.004,131872,1
6rSuL1ViLO7Aljn2WD09s4,Whispers in the Dark,['Skillet'],65,2006-10-03,0.509,0.938,11,-3.883,0,0.000644,0.00246,0.14,0.335,94.019,204347,4
1uAOCTevGnyKIDbgZdOCnE,Voilà,['Barbara Pravi'],68,2020-11-06,0.447,0.337,2,-8.665,0,0.773,0.0,0.298,0.603,135.379,176816,4
2T3jgoAMbBXiMMD8pSc6QL,This Is The Life,['Amy Macdonald'],75,2007-01-01,0.628,0.882,1,-5.024,0,0.259,0.0,0.065,0.853,95.083,184413,4
2doTn2LWTKN1Z0lZJG2WQw,UNHEALTHY (feat. Shania Twain),"['Anne-Marie', 'Shania Twain']",64,2023-05-18,0.621,0.66,11,-6.208,0,0.00526,0.0,0.072,0.407,119.937,149653,4
6eIacmhkE82vZlMDnGS7aP,Bad (feat. Vassy) - Radio Edit,"['David Guetta', 'Showtek', 'VASSY']",69,2014-11-10,0.614,0.972,5,-3.927,0,0.00125,0.0186,0.328,0.411,127.966,170625,4
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,['Sheck Wes'],76,2018-10-05,0.729,0.625,4,-5.266,1,0.194,0.00986,0.248,0.261,146.034,183907,4
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"['Stephen Sanchez', 'Em Beihold']",83,2022-04-22,0.551,0.55,10,-5.339,1,0.777,0.0,0.202,0.342,101.19,176440,3
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']",83,2022-12-02,0.716,0.613,1,-6.018,0,0.391,0.0,0.0813,0.157,97.914,221520,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,['Taylor Swift'],92,2019-08-23,0.552,0.702,9,-5.707,1,0.117,2.06e-05,0.105,0.564,169.994,178427,4
5JEzgajKcC4eIQfRu3cZk7,Is It Love,['Loreen'],71,2023-10-13,0.43,0.788,6,-5.615,0,0.119,0.0,0.11,0.33,120.275,143669,4
3bK1zVFBKIzYjmptmI4NsJ,Overdrive (feat. Norma Jean Martine),"['Ofenbach', 'Norma Jean Martine']",84,2023-10-06,0.611,0.757,6,-3.546,1,0.00257,0.0,0.058,0.279,126.963,155905,4
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,['Ruth B.'],86,2017-05-05,0.609,0.692,1,-2.958,1,0.0157,0.0,0.0864,0.454,116.959,233720,3
3BomnHfqKZCdPJC9bkGBjE,On My Way,"['Alan Walker', 'Sabrina Carpenter', 'Farruko']",73,2021-11-26,0.522,0.697,1,-5.288,0,0.0291,0.0,0.319,0.235,169.775,193959,4
0QnONzv3TvHAWk294h6DaQ,Last Kiss,['Pearl Jam'],71,1999,0.622,0.692,7,-6.97,1,0.363,0.000158,0.193,0.774,112.053,195467,4
20on25jryn53hWghthWWW3,Do It To It,"['ACRAZE', 'Cherish']",78,2021-08-20,0.854,0.806,11,-8.262,0,0.0209,0.0542,0.0703,0.637,124.927,157890,4
50nfwKoDiSYg8zOCREWAm5,Shivers,['Ed Sheeran'],82,2021-10-25,0.788,0.859,2,-2.724,1,0.281,0.0,0.0424,0.822,141.02,207853,4
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"['David Guetta', 'Anne-Marie', 'Coi Leray']",85,2023-04-06,0.602,0.91,7,-3.404,1,0.00126,0.000174,0.12,0.228,127.944,140018,4
6I3mqTwhRpn34SLVafSH7G,Ghost,['Justin Bieber'],84,2021-03-19,0.601,0.741,2,-5.569,1,0.185,2.91e-05,0.415,0.441,153.96,153190,4
1CcLA0eaauck34YEIrvAAq,When We Were Young (The Logical Song),"['David Guetta', 'Kim Petras']",82,2023-11-10,0.657,0.914,0,-4.513,0,0.0526,6.32e-06,0.109,0.502,139.989,147433,4
0v2Swij0g2VfvSq3c3uaG3,Don't Be Shy,"['Tiësto', 'KAROL G']",66,2023-04-21,0.77,0.787,11,-3.748,0,0.198,0.0,0.262,0.513,119.986,140500,4
0LMwmV37RCmBO2so0szAFs,Whatever,"['Kygo', 'Ava Max']",85,2024-01-19,0.58,0.777,3,-5.69,1,0.104,0.0,0.342,0.589,108.005,178273,4
5rpWrccGOilq2NdZuz41YH,Happy Nation - Radio Edit,['Ace of Base'],46,2023-04-28,0.681,0.766,1,-8.539,1,0.000736,0.016,0.0797,0.657,96.045,212373,4
0uHrMbMv3c78398pIANDqR,Europapa,['Joost'],81,2024-02-29,0.706,0.94,11,-4.969,0,0.173,0.000349,0.228,0.479,160.068,160219,4
4uDhts78RdwIDjEqPrYVKp,Sweet Dreams,"['Alan Walker', 'Imanbek']",69,2021-06-11,0.766,0.817,7,-4.253,1,0.0239,2.49e-06,0.159,0.43,125.033,138819,4
7cxtKPk9KX8KGvfUbyVfKc,Het Beste Moet Nog Komen,['Pommelien Thijs'],0,2024-03-07,0.412,0.319,6,-9.547,1,0.296,0.0,0.0628,0.371,199.143,185725,4
3dj4wgM3cPeuLwMNHDuBon,The Door,['Teddy Swims'],85,2023-09-15,0.731,0.861,8,-5.483,0,0.0193,0.0,0.123,0.759,127.922,212649,4
1QpWQMKfQ44QUN1dEg65T8,We Will Rave,['Kaleen'],67,2024-03-01,0.579,0.911,8,-5.175,1,0.0108,0.0232,0.0762,0.255,139.99,185067,4
5o4XJKRxUK6nXhFLAIS33A,Gimme Love,['Sia'],70,2023-09-13,0.327,0.82,11,-2.591,1,0.0037,0.000876,0.614,0.311,96.479,177922,4
7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,['Tate McRae'],74,2022-05-27,0.602,0.626,2,-5.323,0,0.0129,9.02e-06,0.144,0.619,160.118,207120,4
3xXBsjrbG1xQIm1xv1cKOt,One More Light,['Linkin Park'],72,2017-05-19,0.593,0.2,8,-11.063,1,0.904,0.0,0.0897,0.17,83.966,255067,4
1a8JpAL3vbAdXYrEABvOtb,Amerika,['Rammstein'],69,2004-09-27,0.608,0.885,2,-4.296,0,0.00258,1.33e-05,0.392,0.518,125.023,226760,4
3UZDl7g2r84o1b5marUjfK,My Stupid Heart,['Walk off the Earth'],62,2023-01-27,0.75,0.682,7,-8.257,1,0.0799,0.0,0.199,0.655,115.077,160867,4
